year,month,day,stid,tmax,tmin,tavg,hmax,hmin,havg,vdef,rain,tr05,tr25,tr60,tr75,,,,,
2013,5,22,LAHO,78.94,48.47,64.18,97.4,37.84,69.62,7.86,0,1.6192,1.5196,1.4602,-999,,,,,
2013,5,23,LAHO,64.35,57.34,60.7,93.6,75.15,84.14,2.92,0,1.7259,1.5173,1.4549,-999,,,,,
2013,5,24,LAHO,81.5,57.74,69.59,93.9,67.85,83.15,4.73,0,1.7964,1.5273,1.4631,-999,,,,,
2013,5,25,LAHO,82.35,59.92,71.66,96.5,57.37,78.24,6.68,0,1.8689,1.5585,1.4692,-999,,,,,
2013,5,26,LAHO,84.36,65.46,74.57,95.9,60.54,80.26,6.63,0,1.9506,1.6153,1.4736,-999,,,,,
2013,5,27,LAHO,86.7,70.81,77.07,91.7,56.3,75.59,8.38,0,2.0101,1.6685,1.482,-999,,,,,
2013,5,28,LAHO,83.46,68.59,75.69,91.9,61.38,76.78,7.41,0,2.0705,1.7211,1.4868,-999,,,,,
2013,5,29,LAHO,81.39,58.96,70.55,97.6,62.66,81.53,5.32,1.53,2.0564,1.7628,1.4974,-999,,,,,
2013,5,30,LAHO,86.31,60.13,74.05,96.1,32.03,75.18,8.53,0.01,1.4842,1.5169,1.47,-999,,,,,
2013,5,31,LAHO,86.38,66.52,75.34,94.1,47.18,75.7,8.24,0,1.4898,1.5067,1.4696,-999,,,,,
2013,6,1,LAHO,78.19,58.1,68,95.7,37.05,62.78,9.65,0.01,1.5345,1.5099,1.4633,-999,,,,,
2013,6,2,LAHO,75.13,50.4,62.51,92,34.16,66.25,7.85,0,1.6535,1.5141,1.4653,-999,,,,,
2013,6,3,LAHO,83.71,54.32,68.53,96.3,42.01,72.01,8.73,0.2,1.8003,1.5358,1.4706,-999,,,,,
2013,6,4,LAHO,84.38,63.34,73.53,96,59,78.86,7,0.26,1.5448,1.6059,1.4683,-999,,,,,
2013,6,5,LAHO,80.44,61.54,69.82,97.8,56.12,80.77,5.37,0.93,1.4848,1.5438,1.4533,-999,,,,,
2013,6,6,LAHO,78.08,57.94,66.89,93.6,35.52,68.36,8.49,0,1.4979,1.5326,1.4515,-999,,,,,
2013,6,7,LAHO,81.81,55.35,68.75,93.8,36.65,65.4,10.08,0,1.5481,1.5347,1.4496,-999,,,,,
2013,6,8,LAHO,83.35,59.9,71.07,94.3,40.49,68.95,9.71,0.06,1.6537,1.536,1.4499,-999,,,,,
2013,6,9,LAHO,86.43,61.11,73.55,96.6,30.66,64.02,12.67,0,1.7751,1.5472,1.4511,-999,,,,,
2013,6,10,LAHO,99.09,62.87,81.72,94.9,23.72,55.56,21.34,0,1.8807,1.6048,1.4587,-999,,,,,
2013,6,11,LAHO,97.02,65.52,83.95,75.14,25.94,48.15,23.44,0,1.9622,1.6556,1.4582,-999,,,,,
2013,6,12,LAHO,99.16,71.98,84.78,82.5,25.14,54.48,21.76,0,1.9892,1.6883,1.4383,-999,,,,,
2013,6,13,LAHO,98.17,68.56,82.72,91.8,29.84,61.5,17.81,0,2.0106,1.7147,1.4084,-999,,,,,
2013,6,14,LAHO,97.84,70.95,84.36,95.5,27.21,57.94,20.23,0,2.0844,1.7775,1.4318,-999,,,,,
2013,6,15,LAHO,88.59,70.92,79.44,91.1,38.97,64.57,13.26,0,2.1573,1.8294,1.4775,-999,,,,,
2013,6,16,LAHO,91.87,68.5,79.12,93.6,42.34,68.83,12.27,0,2.2177,1.8708,-996,-999,,,,,
2013,6,17,LAHO,85.1,64.74,72.77,97.7,48.51,79.46,7,1.04,1.4625,1.9042,-996,-999,,,,,
2013,6,18,LAHO,89.47,63.88,76.3,97.9,34.18,67.52,12.57,0,1.4274,1.9267,-996,-999,,,,,
2013,6,19,LAHO,86,65.07,75.93,94.9,48.45,74.06,9.22,0,1.5208,1.9435,-996,-999,,,,,
2013,6,20,LAHO,95.5,70.25,82.67,94.5,36.78,65.23,15.87,0,1.6633,1.964,1.6064,-999,,,,,
2013,6,21,LAHO,96.19,70.61,83.84,83.1,35.92,59.02,17.95,0,1.8022,1.9897,1.6811,-999,,,,,
2013,6,22,LAHO,95.16,73.89,83.86,73.77,30.51,53.29,20.35,0,1.9184,2.0154,1.744,-999,,,,,
2013,6,23,LAHO,95.94,73.92,84.61,77.29,26.43,51.9,21.38,0,2.0213,2.0469,1.7986,-999,,,,,
2013,6,24,LAHO,95.25,74.71,84.04,72.66,32.7,54.64,19.48,0,2.1209,2.0754,1.8417,-999,,,,,
2013,6,25,LAHO,97.09,74.66,84.86,76.83,38.5,57.63,18.96,0,2.2324,2.1016,1.8811,-999,,,,,
2013,6,26,LAHO,100.36,71.8,86.48,80.2,33.81,56.12,21.74,0,2.3758,2.1324,1.9116,-999,,,,,
2013,6,27,LAHO,107.06,70.14,86.75,97.2,24.29,59.24,23.78,1.44,2.3469,2.16,-996,-999,,,,,
2013,6,28,LAHO,95.85,68.13,81.95,95.7,27.84,61.12,17.62,0,1.3982,2.1913,-996,-999,,,,,
2013,6,29,LAHO,91.49,66.72,78.7,87.2,29.62,56.59,16.75,0.02,1.4381,2.1928,-996,-999,,,,,
2013,6,30,LAHO,84.58,59.9,72.65,86.3,29.33,56.02,14.05,0,1.5797,2.2083,-996,-999,,,,,
2013,7,1,LAHO,83.1,57.02,70.3,88.8,22.93,55.51,13.62,0,1.7507,2.2252,1.7204,-999,,,,,
2013,7,2,LAHO,86,55.13,72.02,83.1,24.75,49.09,16.04,0,1.8712,2.2458,1.7974,-999,,,,,
2013,7,3,LAHO,86.63,55.98,72.55,85.9,27.09,52.72,15.08,0.03,1.957,2.257,1.859,-999,,,,,
2013,7,4,LAHO,92.12,61.7,77.77,79.82,19.15,48.16,19.75,0.02,2.024,2.2734,1.9023,-999,,,,,
2013,7,5,LAHO,95.27,69.24,80.77,76.29,26.24,51.31,19.73,0,2.1034,2.2857,1.9415,-999,,,,,
2013,7,6,LAHO,99.88,69.62,83.56,77.41,18.79,47.87,23.4,0,2.1974,2.3075,1.9771,-999,,,,,
2013,7,7,LAHO,98.98,72,85.57,69.39,22.03,45.47,25.36,0,2.3209,2.3342,2.0153,-999,,,,,
2013,7,8,LAHO,100.49,67.17,85.16,84.4,26.28,52.1,23.79,0,2.5232,2.3796,2.0502,-999,,,,,
2013,7,9,LAHO,104.32,74.61,89.86,78.36,22.73,45.58,30.11,0,2.7376,2.4404,2.0864,-999,,,,,
2013,7,10,LAHO,102.34,75.06,86.5,71.29,25.36,50.07,23.55,0.03,2.9723,2.5198,2.1181,-999,,,,,
2013,7,11,LAHO,94.5,71.6,82.83,90.4,32.23,60.57,16.5,0.24,3.05,2.5728,2.1279,-999,,,,,
2013,7,12,LAHO,101.19,69.94,86.14,89.4,26.08,55.77,23.04,0,3.0337,2.6427,2.149,-999,,,,,
2013,7,13,LAHO,102.63,71.92,87.32,86.2,25.5,53.94,24.03,0,3.0827,2.7386,2.1732,-999,,,,,
2013,7,14,LAHO,80.42,66.54,71.33,97.3,62.62,85.93,4.13,1.9,2.0037,2.803,2.1862,-999,,,,,
2013,7,15,LAHO,77.49,61.3,68.41,97.4,68.57,87.76,3.17,0.39,1.398,2.7598,2.1679,-999,,,,,
2013,7,16,LAHO,87.01,67.41,74.65,97,49.33,81.2,6.84,0.21,1.4003,2.2416,2.163,-999,,,,,
2013,7,17,LAHO,89.49,69.33,75.8,96.9,50.86,82.85,6.27,0.04,1.3988,1.911,2.1649,-999,,,,,
2013,7,18,LAHO,90.09,67.96,78.82,97.1,43.02,73.03,11.08,0,1.4164,1.8144,2.1633,-999,,,,,
2013,7,19,LAHO,93.58,68.88,81.74,93.5,35.58,63.54,16.12,0,1.4695,1.8477,2.1702,-999,,,,,
2013,7,20,LAHO,95.63,69.67,83.55,95.5,32.2,61.61,17.5,0,1.5901,1.9142,2.1728,-999,,,,,
2013,7,21,LAHO,97.29,70.38,81.73,96.2,29.68,68.63,14.41,0.07,1.6955,1.9677,2.1791,-999,,,,,
2013,7,22,LAHO,99.57,71.62,86.93,84.8,30.23,55.03,22.33,0,1.7889,2.0188,2.1854,-999,,,,,
2013,7,23,LAHO,101.5,72.82,87.72,89.5,30.74,56.31,22.38,0,1.883,2.0745,2.1939,-999,,,,,
2013,7,24,LAHO,91.83,66.56,78.89,95.9,44.96,69.06,12.1,0.26,1.8514,2.118,2.2047,-999,,,,,
2013,7,25,LAHO,88.12,69.93,77.52,96.6,52.95,79.25,7.47,0.02,1.822,2.1483,2.2073,-999,,,,,
2013,7,26,LAHO,84.87,67.78,75.38,96.6,56.22,79.48,7.09,1.38,1.4261,1.995,2.2104,-999,,,,,
2013,7,27,LAHO,85.55,64.36,74.68,92.2,49.68,72.5,9.14,0,1.4022,1.5688,2.2035,-999,,,,,
2013,7,28,LAHO,88.21,64.27,75.69,88.9,44.88,68.88,10.81,0,1.411,1.5638,2.1996,-999,,,,,
2013,7,29,LAHO,90.59,69.53,77.96,97.7,52.95,78.3,8.48,2.68,1.4206,1.5786,2.1193,-999,,,,,
2013,7,30,LAHO,86.07,68.95,77,96.5,63.29,82.03,6.38,0.18,1.4003,1.4391,1.4326,-999,,,,,
2013,7,31,LAHO,88.3,70.83,78.66,96.6,48.83,77.36,8.72,0,1.4026,1.4387,1.4224,-999,,,,,
2013,8,1,LAHO,90.66,67.84,79.62,95.6,41.43,70.64,11.86,0,1.4222,1.4395,1.4232,-999,,,,,
2013,8,2,LAHO,101.14,75.09,85.83,91.1,29.04,65.59,17.5,0,1.4619,1.4438,1.4212,-999,,,,,
2013,8,3,LAHO,96.37,76.3,84.14,89,39.92,64.5,15.23,0.23,1.4255,1.4385,1.431,-999,,,,,
2013,8,4,LAHO,90.79,74.79,80.99,96.3,54.36,81.55,7.47,0.15,1.3964,1.4463,1.435,-999,,,,,
2013,8,5,LAHO,100.35,72.03,85.98,90.7,29.97,60.96,19.86,0,1.4081,1.4785,1.4482,-999,,,,,
2013,8,6,LAHO,101.79,72.12,86.2,87.6,28.66,55.43,22.25,0,1.4797,1.5404,1.4738,-999,,,,,
2013,8,7,LAHO,93.9,72.93,83.53,84,35.89,62.85,16.15,0,1.6265,1.5947,1.5216,-999,,,,,
2013,8,8,LAHO,85.01,69.1,76.37,97,58.8,81.69,6.38,1.45,1.4212,1.4558,1.4503,-999,,,,,
2013,8,9,LAHO,80.24,66.88,72.72,95.7,69.75,84.47,4.57,0.18,1.3887,1.4353,1.4247,-999,,,,,
2013,8,10,LAHO,83.62,63.99,73.27,97.3,51.45,76.59,7.65,0,1.4067,1.4357,1.4198,-999,,,,,
2013,8,11,LAHO,87.48,65.35,76.58,96.2,52,76.7,8.42,0,1.422,1.4365,1.4196,-999,,,,,
2013,8,12,LAHO,89.73,72.39,78.69,94.2,56.83,79.38,7.73,0.09,1.4567,1.4406,1.4137,-999,,,,,
2013,8,13,LAHO,84,65.86,72.97,97.6,60.88,86.26,4.43,0.95,1.4038,1.4344,1.4159,-999,,,,,
2013,8,14,LAHO,81.95,63.88,72.23,97.8,45.41,76.07,7.58,0.01,1.3966,1.431,1.4082,-999,,,,,
2013,8,15,LAHO,82.99,63.68,73.1,96.7,62.93,81.14,5.91,0.45,1.4073,1.4334,1.4027,-999,,,,,
2013,8,16,LAHO,79.47,62.35,69.59,98.4,60.61,84.22,4.7,0,1.397,1.4289,1.3982,-999,,,,,
2013,8,17,LAHO,81.95,64.78,72.01,96.9,55.7,77.45,6.88,0.12,1.4001,1.4262,1.3968,-999,,,,,
2013,8,18,LAHO,83.37,63.18,72.57,92.1,49.89,73.63,8.34,0,1.4133,1.4245,1.3956,-999,,,,,
2013,8,19,LAHO,88.68,66.13,76.36,90.3,45.64,70.28,10.87,0,1.4421,1.4281,1.3934,-999,,,,,
2013,8,20,LAHO,93.83,64.92,78.79,94,31.23,64.72,14.95,0,1.5049,1.4302,1.3919,-999,,,,,
2013,8,21,LAHO,94.15,65.08,79.17,94.2,28.21,61.08,16.79,0,1.6271,1.4722,1.3921,-999,,,,,
2013,8,22,LAHO,94.1,65.16,80.03,90.2,31.32,62.92,15.8,0,1.7377,1.5638,1.3999,-999,,,,,
2013,8,23,LAHO,97.57,69.51,82.72,92.1,27.62,63.65,17.63,0,1.8164,1.6397,1.4198,-999,,,,,
2013,8,24,LAHO,96.71,69.85,82.71,95.5,33.85,66.11,15.87,0,1.8828,1.7234,1.4472,-999,,,,,
2013,8,25,LAHO,95.97,70.23,82.63,93.1,31.87,64.3,16.39,0,1.9419,1.7889,1.4921,-999,,,,,
2013,8,26,LAHO,94.21,70.18,81.56,93.6,34.69,63.44,16.08,0,2.0008,1.8457,1.5633,-999,,,,,
2013,8,27,LAHO,92.91,65.64,79.69,91.3,32.75,63.44,15.2,0,2.0622,1.8975,1.6385,-999,,,,,
2013,8,28,LAHO,95.45,67.39,80.61,94.4,36.25,66.79,14.5,0,2.1081,1.939,1.6982,-999,,,,,
2013,8,29,LAHO,99.16,68.56,83.75,86.5,24.76,53.46,22.17,0,2.1631,1.9782,1.7519,-999,,,,,
2013,8,30,LAHO,103.19,69.15,85.99,89.1,21.11,51.4,26.04,0,2.2396,2.0262,1.8051,-999,,,,,
2013,8,31,LAHO,104.47,69.73,86.72,80.2,18.85,46.24,28.34,0,2.3376,2.0753,1.8553,-999,,,,,
2013,9,1,LAHO,88.97,72.9,80.23,76.6,39.5,60.49,14.38,0,2.4172,2.1048,1.8893,-999,,,,,
2013,9,2,LAHO,89.49,63.27,77.18,90.6,27.24,56.86,15.86,0,2.4871,2.1398,1.9185,-999,,,,,
2013,9,3,LAHO,90.32,57.47,74.49,88.9,25.8,56.39,15.56,0,2.6144,2.1877,1.9568,-999,,,,,
2013,9,4,LAHO,94.44,59.25,76.84,87,23.73,55,17.88,0,2.7234,2.2305,1.9879,-999,,,,,
2013,9,5,LAHO,96.4,65.71,80.7,87.3,27.66,56.75,18.67,0,2.8298,2.278,2.0238,-999,,,,,
2013,9,6,LAHO,98.64,66.97,82.73,85.6,26.28,54.35,21.04,0,2.9394,2.3272,2.0565,-999,,,,,
2013,9,7,LAHO,101.23,69.35,84.32,81.8,23.95,50.91,23.85,0,3.0394,2.3949,2.0878,-999,,,,,
2013,9,8,LAHO,99,67.59,83.54,81.1,23.84,48.81,23.6,0,3.1273,2.4816,2.1181,-999,,,,,
2013,9,9,LAHO,95.85,66.2,80.93,78.5,20.73,48.2,21.86,0,3.1972,2.5825,2.1498,-999,,,,,
2013,9,10,LAHO,94.08,68.9,80.51,77.72,26.36,52.4,19.51,0,3.2375,2.6891,2.1822,-999,,,,,
2013,9,11,LAHO,94.44,65.66,80.07,78.65,27.95,52.17,19.43,0,3.2671,2.7816,2.2133,-999,,,,,
2013,9,12,LAHO,92.79,69.76,78.6,82.4,36.66,63.31,13.53,0.06,3.2908,2.8634,2.2372,-999,,,,,
2013,9,13,LAHO,81.5,69.85,73.51,84.6,35.2,56.46,12.74,0,3.3146,2.92,2.2494,-999,,,,,
2013,9,14,LAHO,83.23,60.64,71.98,76.13,48.37,60.79,11.08,0,3.338,2.9646,2.2675,-999,,,,,
2013,9,15,LAHO,93.63,64.45,78.26,85.7,29.76,58.62,16.17,0.39,3.3382,3.007,2.2891,-999,,,,,
2013,9,16,LAHO,80.22,67.6,72.12,97.7,67.14,86.46,4,0.4,2.2593,3.0396,2.3086,-999,,,,,
2013,9,17,LAHO,86.14,67.44,73.91,97,56.77,83.79,5.56,0.12,1.5947,3.0412,2.3081,-999,,,,,
2013,9,18,LAHO,91.83,68.59,78.99,92.3,33.04,65.61,13.78,0,1.6473,3.04,2.3104,-999,,,,,
2013,9,19,LAHO,89.96,67.24,75.82,94.6,42.78,70.79,10.59,0.33,1.7559,3.053,2.3214,-999,,,,,
2013,9,20,LAHO,71.06,57.51,65.15,95.6,54.33,76.67,5.11,0,1.4788,3.0676,2.3263,-999,,,,,
2013,9,21,LAHO,81.55,51.69,66.39,93.1,28.21,62.33,10.56,0,1.5479,3.0937,2.3334,-999,,,,,
2013,9,22,LAHO,83.26,51.15,67,93.6,26.87,58.23,12.01,0,1.6864,3.1015,2.3486,-999,,,,,
2013,9,23,LAHO,85.19,52.27,68.95,88.1,27.82,55.62,13.21,0,1.8187,3.1145,2.362,-999,,,,,
2013,9,24,LAHO,85.82,56.73,70.07,75.72,17.65,47.21,15.53,0,1.9184,3.1295,2.3746,-999,,,,,
2013,9,25,LAHO,90.16,51.01,70.86,93,21.83,55.96,14.89,0,1.999,3.1386,2.3899,-999,,,,,
2013,9,26,LAHO,95.76,61.14,78.4,71.86,23.72,46.66,20.99,0,2.0761,3.1441,2.4088,-999,,,,,
2013,9,27,LAHO,90.48,61.23,77.35,76.41,37,56.21,15.53,0,2.1515,3.145,2.4216,-999,,,,,
2013,9,28,LAHO,77.72,56.7,64.67,96.7,39.35,71.77,6.42,1.48,1.5665,3.1401,2.4159,-999,,,,,
2013,9,29,LAHO,75.58,49.15,61.78,90.3,30.01,62.83,8.38,0,1.4319,3.1106,2.3838,-999,,,,,
2013,9,30,LAHO,82.18,50.7,65.4,93.5,36.35,68,8.98,0,1.4524,3.0332,2.3677,-999,,,,,
2013,10,1,LAHO,87.46,56.16,70.97,88.6,39.91,68.89,10.14,0,1.4927,2.9484,2.3635,-999,,,,,
2013,10,2,LAHO,85.41,62.89,73.26,98.4,54.35,81.29,6.22,0,1.545,2.8783,2.3586,-999,,,,,
2013,10,3,LAHO,90,68.86,78.23,93.6,44.79,69.8,11.44,0,1.6134,2.8282,2.3515,-999,,,,,
2013,10,4,LAHO,89.37,56.25,75.83,97.4,44.64,67.18,11.19,0.99,1.6463,2.7947,2.3594,-999,,,,,
2013,10,5,LAHO,67.05,48.13,55.24,74.57,27.45,51.34,7.76,0,1.4284,2.4105,2.3258,-999,,,,,
2013,10,6,LAHO,71.06,43.91,55.95,78.31,20.99,47.63,9.13,0,1.4447,2.1428,2.2752,-999,,,,,
2013,10,7,LAHO,75.7,43.58,58.8,82.8,20.27,52.67,9.71,0,1.4613,2.0756,2.2637,-999,,,,,
2013,10,8,LAHO,78.28,47.25,61.3,85.6,28.81,59.44,9.4,0,1.4896,2.0656,2.267,-999,,,,,
2013,10,9,LAHO,81.34,51.37,64.85,91.2,30.46,63.49,9.86,0,1.5388,2.0681,2.2728,-999,,,,,
2013,10,10,LAHO,82.27,55.58,68.22,90,43.99,66.23,9.48,0,1.6041,2.0749,2.2752,-999,,,,,
2013,10,11,LAHO,84.47,56.35,70.43,87.4,12.55,50.09,14.6,0,1.6765,2.0849,2.2874,-999,,,,,
2013,10,12,LAHO,74.21,49.42,60.39,81.9,28.16,55.07,9.43,0,1.7728,2.104,2.2917,-999,,,,,
2013,10,13,LAHO,69.73,46.76,60.03,86,59.38,72.79,5.11,0,1.8276,2.1159,2.297,-999,,,,,
2013,10,14,LAHO,69.48,59.54,65.49,98.8,83,95.27,1,0.64,1.7997,2.1074,2.2948,-999,,,,,
2013,10,15,LAHO,61.02,44.83,52.65,96.7,49.81,72.44,3.99,0.03,1.4323,2.1216,2.2452,-999,,,,,
2013,10,16,LAHO,51.03,39.09,44.75,96.2,60.47,82.71,1.88,0.01,1.4394,2.1205,2.1807,-999,,,,,
2013,10,17,LAHO,68.47,37.38,51.54,99.4,29.75,69.5,5.34,0,1.4433,2.1017,2.1665,-999,,,,,
2013,10,18,LAHO,48.24,32.55,41.74,99,69.39,88.06,1.18,0.15,1.4487,2.0821,2.1809,-999,,,,,
2013,10,19,LAHO,66.4,31.58,48.54,100,33.17,70.54,4.86,0.01,1.4439,2.0665,2.1854,-999,,,,,
2013,10,20,LAHO,71.01,41.12,55.32,91.9,40.16,68,5.92,0,1.4441,2.0355,2.2002,-999,,,,,
2013,10,21,LAHO,62.11,42.47,51.14,92.9,35.48,65.57,4.97,0,1.4514,2.0065,2.2128,-999,,,,,
2013,10,22,LAHO,73.9,40.13,56.32,90,26.58,57.02,8.58,0,1.4613,1.9895,2.2236,-999,,,,,
2013,10,23,LAHO,71.44,39.73,53.57,94.4,42.02,68.41,5.48,0,1.4737,1.9827,2.2354,-999,,,,,
2013,10,24,LAHO,57.99,39.71,47.96,88.6,38.24,65.02,4.42,0,1.4904,1.978,2.2454,-999,,,,,
2013,10,25,LAHO,59.59,35.07,47.12,87.7,44.45,66.68,4.14,0,1.521,1.984,2.2498,-999,,,,,
2013,10,26,LAHO,67.87,39.14,54.22,93.9,59.99,77.62,3.44,0.02,1.5353,1.9831,2.2614,-999,,,,,
2013,10,27,LAHO,68.14,33.75,49.92,91.1,24.28,57.94,6.47,0,1.5599,1.9853,2.2667,-999,,,,,
2013,10,28,LAHO,63.77,44.83,58.9,100,84.5,91.25,1.62,0.03,1.5801,1.988,2.2635,-999,,,,,
2013,10,29,LAHO,73.11,60.58,66.46,94.8,71.98,85.98,3.12,0,1.5636,1.9846,2.2702,-999,,,,,
2013,10,30,LAHO,78.49,54.32,68.66,95.8,63.8,84.73,4.07,0.01,1.5574,1.9778,2.2698,-999,,,,,
2013,10,31,LAHO,66.02,46.54,55,100,41.03,76.2,4.07,0.49,1.4511,1.9553,2.2555,-999,,,,,
2013,11,1,LAHO,65.89,43.65,53.6,81.3,37.46,59.73,6.29,0,1.4418,1.7847,2.2246,-999,,,,,
2013,11,2,LAHO,61.38,37.08,48.16,82.3,25.71,58.28,5.66,0,1.4514,1.6729,2.2135,-999,,,,,
2013,11,3,LAHO,64.24,38.92,51.49,79.99,35.46,58.16,6.17,0.01,1.4555,1.6477,2.2159,-999,,,,,
2013,11,4,LAHO,66.13,46.27,57.26,88.1,46.17,69.39,5.28,0,1.4598,1.6464,2.2198,-999,,,,,
2013,11,5,LAHO,62.98,42.63,57.03,100,86.3,93.95,0.91,0.9,1.448,-996,2.2155,-999,,,,,
2013,11,6,LAHO,52.57,34.61,42.42,96.1,48.73,77.85,2.36,0,1.4431,1.4596,1.8031,-999,,,,,
2013,11,7,LAHO,63.79,35.18,47.46,96.1,28.63,67.08,4.62,0,1.4493,1.4603,1.6127,-999,,,,,
2013,11,8,LAHO,64.58,37.44,51.25,86.8,28.93,56.78,6.55,0,1.454,1.4631,1.6263,-999,,,,,
2013,11,9,LAHO,63.1,39.26,51.42,93.2,50.53,73.32,3.96,0,1.4594,1.4641,1.6655,-999,,,,,
2013,11,10,LAHO,62.28,44.63,52.96,97.2,68.4,87.81,1.88,0,1.4592,1.465,1.7057,-999,,,,,
2013,11,11,LAHO,62.85,36.11,52,98.7,73.67,89.22,1.59,0.01,1.4604,1.4635,1.7444,-999,,,,,
2013,11,12,LAHO,37.84,22.91,30.67,78.1,30.2,55.01,2.73,0,1.4774,1.4614,1.7795,-999,,,,,
2013,11,13,LAHO,51.49,17.95,34.57,87.8,30.12,56.81,3.82,0,1.4982,1.4664,1.8171,-999,,,,,
2013,11,14,LAHO,58.41,32.13,44.12,83.5,38.78,58.44,4.48,0,1.5063,1.4737,1.8399,-999,,,,,
2013,11,15,LAHO,64.31,32.53,48.25,98,48.32,74.91,3.72,0,1.5121,1.4772,1.8665,-999,,,,,
2013,11,16,LAHO,79.5,52.59,64.79,86.9,32.92,66.39,7.97,0.03,1.5092,1.4861,1.8852,-999,,,,,
2013,11,17,LAHO,69.55,38.16,56.38,78.61,18.78,45.81,9.1,0,1.4817,1.4832,1.8976,-999,,,,,
2013,11,18,LAHO,60.24,32.79,46.63,75.77,20.18,47.79,6.43,0.01,1.5168,1.492,1.9124,-999,,,,,
2013,11,19,LAHO,61.61,40.34,50.9,79.29,33.23,50.08,6.84,0,1.5365,1.4985,1.9242,-999,,,,,
2013,11,20,LAHO,64.65,50.88,56.17,86.3,43.24,64.24,5.43,0,1.5601,1.5033,1.9358,-999,,,,,
2013,11,21,LAHO,55.33,27.82,41.64,100,82,94.35,0.46,0.35,1.4708,1.5252,1.9285,-999,,,,,
2013,11,22,LAHO,30.5,25.2,27.49,87.9,54.89,75.59,1.27,0,1.4583,1.5358,1.7787,-999,,,,,
2013,11,23,LAHO,37.75,25.92,32.42,69.09,35.21,54.17,2.88,0,1.4671,1.5214,1.746,-999,,,,,
2013,11,24,LAHO,26.61,23.5,25.08,80.6,57.33,69.53,1.4,0,1.4736,1.5133,1.7645,-999,,,,,
2013,11,25,LAHO,35.39,26.51,30.71,95.4,77.47,85.83,0.84,0.01,1.4741,1.5164,1.7899,-999,,,,,
2013,11,26,LAHO,45.31,22.33,32.5,93,41.28,71.67,2.15,0,1.4754,1.5148,1.8161,-999,,,,,
2013,11,27,LAHO,39.13,14.58,27.11,89,37.08,65.85,2.01,0,1.4826,1.5177,1.8433,-999,,,,,
2013,11,28,LAHO,58.59,26.16,38.74,90.9,32.27,70.38,3.12,0,1.4842,1.5203,1.8614,-999,,,,,
2013,11,29,LAHO,58.01,24.08,39.28,98,36.26,71.68,3.31,0,1.4894,1.5236,1.8763,-999,,,,,
2013,11,30,LAHO,58.55,31.13,42.99,100,48.89,80.13,2.55,0,1.491,1.5267,1.8903,-999,,,,,
2013,12,1,LAHO,57.78,31.8,42.23,100,46.5,86.07,1.75,0,1.4967,1.5282,1.8972,-999,,,,,
2013,12,2,LAHO,58.44,26.04,40,100,39.59,82.36,2.26,0,1.5058,1.5325,1.9088,-999,,,,,
2013,12,3,LAHO,63.43,32.28,44.98,100,52.04,85.56,2.15,0.01,1.5098,1.5348,1.9096,-999,,,,,
2013,12,4,LAHO,43.06,25.44,33.42,100,47.66,76.91,1.42,0,1.5263,1.5385,1.9183,-999,,,,,
2013,12,5,LAHO,25.93,17.42,20.72,83.3,42.19,54.82,1.76,0,1.5598,1.5427,1.9259,-999,,,,,
2013,12,6,LAHO,23.21,10.38,17.41,86.3,33.84,56.54,1.49,0,1.5929,1.5526,1.9283,-999,,,,,
2013,12,7,LAHO,19.8,6.37,13.98,77.54,51,63.29,1.12,0,1.6311,1.5593,1.9376,-999,,,,,
2013,12,8,LAHO,26.85,17.06,21.76,95.9,63.75,83.97,0.66,0,1.6448,1.5646,1.9439,-999,,,,,
2013,12,9,LAHO,25.43,6.35,17.25,92.3,47.76,76.49,0.83,0,1.6486,1.5707,1.9534,-999,,,,,
2013,12,10,LAHO,44.18,3,21.89,92,27.36,72.15,1.76,0.01,-996,1.5761,1.9532,-999,,,,,
2013,12,11,LAHO,37.76,16.39,25.88,95.9,35.65,69.52,1.69,0,1.6698,1.5815,1.9619,-999,,,,,
2013,12,12,LAHO,43.89,13.46,28.02,89.4,38.74,68.64,1.99,0,1.6975,1.5884,1.9641,-999,,,,,
2013,12,13,LAHO,52.88,32.85,41.09,100,59.91,78.68,2.06,0.03,1.6737,1.5899,1.9666,-999,,,,,
2013,12,14,LAHO,42.47,23.54,32.4,100,41.36,72.08,1.91,0,1.682,1.6001,1.9686,-999,,,,,
2013,12,15,LAHO,62.71,18.98,39.02,93.1,20.02,61.29,4.71,0,1.6974,1.6021,1.9676,-999,,,,,
2013,12,16,LAHO,66.58,25.84,44.58,87.8,18.92,51.3,6.58,0,1.7086,1.6097,1.9687,-999,,,,,
2013,12,17,LAHO,58.71,29.55,44.43,87,26.36,49.33,5.65,0,1.7211,1.6118,1.9676,-999,,,,,
2013,12,18,LAHO,69.22,27.31,48.47,91.1,25.11,57.51,6.69,0,1.7405,1.617,1.968,-999,,,,,
2013,12,19,LAHO,66.06,46.65,55,95.1,49.77,75.22,3.98,0,1.7417,1.6195,1.9668,-999,,,,,
2013,12,20,LAHO,54.7,22.4,27.26,93.6,61.21,75.64,1.21,0,1.7616,1.6245,1.9664,-999,,,,,
2013,12,21,LAHO,28.47,24.58,26.03,99.6,81.3,94.99,0.24,0.01,1.7403,1.6292,1.9648,-999,,,,,
2013,12,22,LAHO,25.45,14.04,21.16,99.9,80,90.37,0.39,0,1.6643,1.642,1.9652,-999,,,,,
